image,memory,category,section,address,bytes,object,source_file,source_sha256
baseline,flash,protocol_buffers,.text.bt_gatt_cancel,0x255c8,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_unsubscribe,0x25608,344,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.call_notify_cb_and_maybe_unsubscribe,0x25760,88,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_notification,0x257b8,72,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_mult_notification,0x25800,92,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_connected,0x2585c,156,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_att_max_mtu_changed,0x258f8,96,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_change_aware,0x25958,192,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_disconnected,0x25a18,532,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_req_set_mtu,0x25c2c,20,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_attr_read_authorize,0x25c40,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_gatt_attr_write_authorize,0x25c44,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.gap_service_check_cb,0x25c48,48,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt_gap_svc_validate.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.gatt_gap_svc_validate,0x25c78,64,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(gatt_gap_svc_validate.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_smp_accept,0x25cb8,28,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(smp_null.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_smp_recv,0x25cd4,80,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(smp_null.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_smp_sign,0x25d24,8,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(smp_null.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_smp_init,0x25d2c,4,zephyr/subsys/bluetooth/host/libsubsys__bluetooth__host.a(smp_null.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.timing_init,0x25d30,24,zephyr/subsys/timing/libsubsys__timing.a(timing.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.timing_start,0x25d48,28,zephyr/subsys/timing/libsubsys__timing.a(timing.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text._zbus_init,0x25d64,108,zephyr/subsys/zbus/libsubsys__zbus.a(zbus.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text._zbus_vded_exec,0x25dd0,236,zephyr/subsys/zbus/libsubsys__zbus.a(zbus.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.zbus_chan_pub,0x25ebc,236,zephyr/subsys/zbus/libsubsys__zbus.a(zbus.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.cache_instr_enable,0x25fa8,16,zephyr/drivers/cache/libdrivers__cache.a(cache_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.get_status,0x25fb8,20,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.onoff_stop,0x25fcc,124,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.onoff_started_callback,0x26048,20,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.generic_hfclk_stop,0x2605c,60,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.blocking_start_callback,0x26098,8,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.api_blocking_start,0x260a0,136,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.lfclk_stop,0x26128,4,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.lfclk_start,0x2612c,4,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.clk_init,0x26130,92,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.clkstarted_handle.constprop.0,0x2618c,80,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.clock_event_handler,0x261dc,36,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.generic_hfclk_start,0x26200,124,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.api_stop,0x2627c,76,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.api_start,0x262c8,96,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.onoff_start,0x26328,128,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.z_nrf_clock_bt_ctlr_hf_get_startup_time_us,0x263a8,8,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.z_nrf_clock_control_lf_on,0x263b0,256,zephyr/drivers/clock_control/libdrivers__clock_control.a(clock_control_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.console_out,0x264b0,44,zephyr/drivers/console/libdrivers__console.a(uart_console.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uart_console_init,0x264dc,40,zephyr/drivers/console/libdrivers__console.a(uart_console.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.entropy_psa_crypto_rng_get_entropy,0x26504,20,zephyr/drivers/entropy/libdrivers__entropy.a(entropy_psa_crypto.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.entropy_psa_crypto_rng_init,0x26518,16,zephyr/drivers/entropy/libdrivers__entropy.a(entropy_psa_crypto.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_port_get_raw,0x26528,16,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_port_set_masked_raw,0x26538,28,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_port_set_bits_raw,0x26554,12,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_port_clear_bits_raw,0x26560,12,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_port_toggle_bits,0x2656c,28,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_manage_callback,0x26588,100,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_gpiote_irq_handler,0x265ec,4,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_pin_interrupt_configure,0x265f0,276,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_pin_configure,0x26704,408,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.nrfx_gpio_handler,0x2689c,60,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_nrfx_init,0x268d8,76,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_nrfx.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.gpio_hogs_init,0x26924,140,zephyr/drivers/gpio/libdrivers__gpio.a(gpio_hogs.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.z_impl_hwinfo_get_device_id,0x269b0,48,zephyr/drivers/hwinfo/libdrivers__hwinfo.a(hwinfo_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.pinctrl_lookup_state,0x269e0,84,zephyr/drivers/pinctrl/libdrivers__pinctrl.a(common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.pinctrl_configure_pins,0x26a34,1032,zephyr/drivers/pinctrl/libdrivers__pinctrl.a(pinctrl_nrf.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uarte_nrfx_isr_int,0x26e3c,12,zephyr/drivers/serial/libdrivers__serial.a(uart_nrfx_uarte.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uarte_nrfx_err_check,0x26e48,16,zephyr/drivers/serial/libdrivers__serial.a(uart_nrfx_uarte.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uarte_nrfx_poll_in,0x26e58,44,zephyr/drivers/serial/libdrivers__serial.a(uart_nrfx_uarte.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uarte_nrfx_poll_out,0x26e84,192,zephyr/drivers/serial/libdrivers__serial.a(uart_nrfx_uarte.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.uarte_30_init,0x26f44,224,zephyr/drivers/serial/libdrivers__serial.a(uart_nrfx_uarte.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spim_wake_handler,0x27024,8,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.irq_connect0,0x2702c,12,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.driver_api_release,0x27038,36,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.driver_init,0x2705c,76,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.transfer_start,0x270a8,128,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spim_evt_handler,0x27128,204,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.driver_api_transceive,0x271f4,640,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.transfer_start,0x27474,344,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.evt_handler,0x275cc,56,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_wake_start,0x27604,4,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_cs_set,0x27608,60,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_cs_clear,0x27644,64,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_transfer_start,0x27684,32,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_transfer_stop,0x276a4,8,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_configure,0x276ac,404,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_pm_action,0x27840,92,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.spi_nrfx_spim_common_init,0x2789c,104,zephyr/drivers/spi/libdrivers__spi.a(spi_nrfx_spim_common.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.sys_clock_timeout_handler,0x27904,80,zephyr/drivers/timer/libdrivers__timer.a(nrf_grtc_timer.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.grtc_post_init,0x27954,12,zephyr/drivers/timer/libdrivers__timer.a(nrf_grtc_timer.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.sys_clock_driver_init,0x27960,140,zephyr/drivers/timer/libdrivers__timer.a(nrf_grtc_timer.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.sys_clock_elapsed,0x279ec,40,zephyr/drivers/timer/libdrivers__timer.a(nrf_grtc_timer.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.sys_clock_set_timeout,0x27a14,184,zephyr/drivers/timer/libdrivers__timer.a(nrf_grtc_timer.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.multithreading_lock_acquire,0x27acc,16,modules/nrf/lib/multithreading_lock/lib..__nrf__lib__multithreading_lock.a(multithreading_lock.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,base_firmware,.text.multithreading_lock_release,0x27adc,12,modules/nrf/lib/multithreading_lock/lib..__nrf__lib__multithreading_lock.a(multithreading_lock.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.rand_prio_low_vector_get_blocking,0x27ae8,24,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.sdc_assertion_handler,0x27b00,72,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.hci_driver_send,0x27b48,140,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.hci_driver_open,0x27bd4,200,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.bt_buf_rx_freed_cb,0x27c9c,56,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.hci_driver_init,0x27cd4,236,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.hci_driver_close,0x27dc0,52,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
baseline,flash,protocol_buffers,.text.hci_driver_receive_process,0x27df4,248,modules/nrf/subsys/bluetooth/controller/lib..__nrf__subsys__bluetooth__controller.a(hci_driver.c.obj),results\fig4b\evidence\baseline\zephyr.map,cb4671d5abee6a0d61c1c029d096f0c49d8bebc0bff0563f52cb13f488309079
